source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
4357,3.9000000000000004,0.0,15107.02638888889,5245.0263888888885,0.0015386734309095762,0.004881082681671171
4382,5.4,0.0,15106.433333333332,5244.433333333333,0.007196264916832228,0.014550752502662793
4386,5.1000000000000005,0.0,15106.426388888889,5244.426388888889,0.017911546202855885,0.011696007152934156
4412,4.0,0.0,15106.26875,5244.26875,0.0011247258071608091,0.005251576015627544
4417,3.8000000000000003,0.0,15106.25138888889,5244.251388888889,0.007988292753722783,0.0045400476391552185
4418,4.9,0.0,15106.250694444445,5244.250694444445,0.0044559012877421885,0.010112096469589544
4419,3.7,0.0,15106.24861111111,5244.248611111111,0.023822362758494153,0.004221283917031249
4518,3.7,0.0,15105.62361111111,5243.623611111111,0.0024501486643130287,0.0042225435592937
4839,3.8000000000000003,0.0,15096.054166666667,5234.054166666667,0.0008594263918301966,0.004562206590859732
4852,3.9000000000000004,0.0,15094.8875,5232.8875,0.0015384282237412908,0.004909455813585029
4861,4.0,0.0,15094.618055555555,5232.618055555556,0.009169801356799883,0.005280872318608255
4888,3.7,0.0,15093.572222222223,5231.572222222222,0.0009464563456043293,0.004246912709493504
4914,5.1000000000000005,0.0,15092.166666666666,5230.166666666667,0.0016612582503631448,0.011775919309882659
4993,3.6,0.0,15086.465277777777,5224.465277777777,0.00020203588518938234,0.003962154078212748
5017,5.7,0.0,15084.534722222223,5222.534722222223,0.003384423375876675,0.018292659145509125
5076,3.6,0.0,15084.261111111111,5222.261111111111,0.0016307650208947208,0.0039663290745587465
5126,3.8000000000000003,0.0,15083.372222222222,5221.372222222222,0.0007275542103881271,0.004589929908452607
5128,3.7,0.0,15083.368055555555,5221.368055555556,0.003103107668993429,0.0042676667136050455
5129,3.6,0.0,15083.328472222222,5221.328472222222,0.002354831455585949,0.003968097068409002
5134,3.6,0.0,15083.19375,5221.19375,0.001208977461845993,0.003968352531089526
5135,3.8000000000000003,0.0,15083.19375,5221.19375,0.0014287430190020787,0.004590321367868702
5236,4.2,0.0,15078.591666666667,5216.591666666666,0.000829676432637282,0.006155508605340788
5306,4.0,0.0,15073.702777777778,5211.702777777778,0.00026050600761939825,0.005333913853428194
5493,3.8000000000000003,0.0,15060.472222222223,5198.472222222223,0.0006270939156844307,0.0046404578200321105
5620,3.8000000000000003,0.0,15051.840277777777,5189.840277777777,0.3502700038364919,0.004659661355849061
5673,3.6,0.0,15049.427083333334,5187.427083333333,2.1745170370137e-05,0.004032951890184926
5802,3.8000000000000003,0.0,15040.170833333334,5178.170833333334,0.007936797444493316,0.004685760692112802
5819,4.800000000000001,0.0,15039.416666666666,5177.416666666667,0.0034936447977281042,0.009707360225232163
5844,3.7,0.0,15037.334027777777,5175.334027777778,0.001251654799145675,0.004362682077235605
5905,3.6,0.0,15035.847222222223,5173.847222222223,0.00030376374666848895,0.004059255037749799
5917,3.6,0.0,15034.959027777777,5172.959027777778,0.00015777996562552172,0.0040609819266387405
5932,3.8000000000000003,0.0,15034.403472222222,5172.403472222222,0.004214239465894353,0.004698718693500177
5933,4.5,0.0,15034.402777777777,5172.402777777777,0.002195523461350898,0.007821581028240146
5935,3.6,0.0,15034.392361111111,5172.392361111111,0.0006824746879928425,0.0040620840988668284
5956,5.300000000000001,0.0,15032.825,5170.825,0.007163784942511389,0.014013741058080032
5973,3.8000000000000003,0.0,15032.815972222223,5170.815972222223,0.0047342760765809525,0.004702292334010811
5987,3.6,0.0,15032.750694444445,5170.750694444445,0.0035359314295661617,0.004065279003893085
6286,4.0,0.0,15013.930555555555,5151.930555555556,0.01820388681254717,0.005488734280177478
6470,4.1000000000000005,0.0,14998.497222222222,5136.497222222222,0.0029599995833727317,0.005947062898940171
6693,4.5,0.0,14971.316666666668,5109.316666666667,0.004510862546116276,0.008061834791542677
6844,5.800000000000001,0.0,14953.579861111111,5091.579861111111,0.01714577962657199,0.0209482787706595
6848,4.4,0.0,14953.534027777778,5091.534027777778,0.004239793784052664,0.00756010789641811
6879,4.800000000000001,0.0,14952.272916666667,5090.272916666667,0.01727767884531062,0.01012178114949047
6885,3.8000000000000003,0.0,14951.834027777777,5089.834027777778,0.0027093220279504433,0.004888598132095031
6954,5.2,0.0,14942.359722222222,5080.359722222222,0.002035284706627971,0.013607945299918921
6955,4.4,0.0,14942.358333333334,5080.358333333334,0.0009562110190031989,0.007600837766554579
6983,3.6,0.0,14940.106944444444,5078.106944444445,0.0010556927616914423,0.0042501113971053
7017,4.3,0.0,14935.2,5073.2,0.0004469483422441645,0.0070915361588307245
7055,3.7,0.0,14931.75486111111,5069.7548611111115,0.0010561103634438916,0.004589460173293969
7148,5.1000000000000005,0.0,14918.877777777778,5056.877777777778,0.004103561053389347,0.012796259890046622
7149,4.0,0.0,14918.760416666666,5056.760416666667,0.0015825026269094932,0.005745488234036133
7154,4.0,0.0,14917.642361111111,5055.642361111111,0.0002588591292191827,0.005748581715951257
7353,3.8000000000000003,0.0,14885.917361111111,5023.917361111111,9.827939480600263e-05,0.005046220103641508
7380,5.6000000000000005,0.0,14877.26875,5015.26875,0.0015362310284339196,0.018787681733919724
7438,3.9000000000000004,0.0,14870.542361111111,5008.542361111111,0.000178649045734032,0.005467682850564244
7453,3.7,0.0,14866.944444444445,5004.944444444444,0.000640455944120146,0.004735049092737241
7455,3.6,0.0,14866.736805555556,5004.736805555555,0.0018702849121415726,0.004403029367831095
7456,3.7,0.0,14866.583333333334,5004.583333333333,9.173489948724013e-05,0.00473587434898031
7477,4.0,0.0,14863.3625,5001.3625,3.746953102073342e-05,0.005900985534913467
7490,3.6,0.0,14860.49513888889,4998.4951388888885,0.0018156594630682798,0.004416314217824313
7536,5.2,0.0,14848.746527777777,4986.746527777777,0.0013975860301999547,0.014235952511951689
7562,3.6,0.0,14839.668055555556,4977.668055555556,0.0027371523453089304,0.004460962299728763
7564,3.7,0.0,14837.156944444445,4975.156944444445,0.04818661294777629,0.004803656959645611
7574,4.1000000000000005,0.0,14834.33888888889,4972.3388888888885,0.0004883458587426796,0.006436194809849084
7587,3.7,0.0,14830.238194444444,4968.238194444444,0.0019030698072114442,0.004819748299768537
7622,3.6,0.0,14815.277777777777,4953.277777777777,0.009696265877682566,0.004513880346309884
7631,4.2,0.0,14811.833333333334,4949.833333333333,0.0006815500347280925,0.00699797404636074
7667,3.9000000000000004,0.0,14800.488888888889,4938.488888888889,0.004874371097300899,0.0056559766182084645
7696,3.6,0.0,14788.414583333333,4926.414583333333,0.00029127743249692125,0.004572963414476073
7698,3.9000000000000004,0.0,14786.678472222222,4924.678472222222,0.0009647854396313144,0.005693931581899338
7699,3.7,0.0,14786.677777777777,4924.677777777778,0.0008471504212244625,0.004922429955483935
7705,4.0,0.0,14785.644444444444,4923.644444444444,0.0036361893569137613,0.006126976634630066
7727,3.8000000000000003,0.0,14778.765972222222,4916.765972222222,0.0026345869961336716,0.005314481138260916
7733,5.0,0.0,14777.721527777778,4915.721527777778,0.006513347118960846,0.012737311673171197
7748,4.7,0.0,14773.55,4911.55,0.0004722439415453673,0.010259037907000843
7752,4.1000000000000005,0.0,14772.992361111112,4910.992361111111,0.0006874643243807995,0.006630182720259182
7781,3.9000000000000004,0.0,14763.875,4901.875,0.011745985532914461,0.005757216637445905
7808,4.5,0.0,14756.453472222222,4894.453472222222,0.0005136850976063435,0.00894282126924033
7811,3.7,0.0,14755.372222222222,4893.372222222222,0.0012761616613594293,0.004997709355354212
7815,3.6,0.0,14754.80625,4892.80625,0.00010069446061771486,0.00464808254601466
7816,3.9000000000000004,0.0,14754.61875,4892.61875,0.005235762439384728,0.0057831254091259025
7859,3.7,0.0,14741.992361111112,4879.992361111111,0.003942475460945224,0.005030269116501969
7869,3.6,0.0,14739.155555555555,4877.155555555555,0.0038758220667979883,0.004683526482222864
7870,3.6,0.0,14738.155555555555,4876.155555555555,0.0027163006620812996,0.0046858012616519925
7871,3.8000000000000003,0.0,14737.194444444445,4875.194444444444,0.0007570113776407572,0.005422747763201803
7876,3.7,0.0,14736.746527777777,4874.746527777777,0.0005050457472768311,0.005043098465313018
7878,5.0,0.0,14736.054166666667,4874.054166666667,0.0036336060948692107,0.012997414462475113
7879,5.7,0.0,14736.049305555556,4874.049305555555,0.004724918778027481,0.021635799713622925
7880,4.6000000000000005,0.0,14735.791666666666,4873.791666666667,0.011692657652527994,0.009715085826446673
7924,4.7,0.0,14725.225694444445,4863.225694444444,0.004810276206620874,0.010502487139210608
7931,3.7,0.0,14722.836805555555,4860.836805555556,0.0004795956983896213,0.005077291211623287
7937,4.4,0.0,14721.518055555556,4859.518055555555,0.0010890489568715247,0.00845717587454803
7939,4.9,0.0,14721.40138888889,4859.4013888888885,0.005497486549001018,0.012171163597232892
7940,3.8000000000000003,0.0,14721.15138888889,4859.1513888888885,0.002240906383147589,0.0054651767997883054
7993,6.1000000000000005,0.0,14705.66111111111,4843.6611111111115,0.017658524589402643,0.02938005914675947
8031,6.1000000000000005,0.0,14702.985416666666,4840.985416666666,0.0073700567334152875,0.029418321148237947
8039,5.9,0.0,14702.816666666668,4840.816666666667,0.0059422607286013585,0.02543435266453469
8044,3.8000000000000003,0.0,14702.791666666666,4840.791666666667,0.0015230969301027668,0.005514181953620565
8066,5.0,0.0,14701.759722222223,4839.759722222222,0.003746732718872947,0.013215882769364255
8127,3.7,0.0,14693.628472222223,4831.628472222223,0.0016979024962884262,0.005149925044795555
8168,3.8000000000000003,0.0,14685.90138888889,4823.9013888888885,0.009980407923653031,0.005559692805628272
8171,3.9000000000000004,0.0,14684.377083333333,4822.377083333334,0.004197976779541614,0.0059839715906646156
8172,4.0,0.0,14683.704861111111,4821.704861111111,0.001966531112002611,0.006437957280198475
8225,3.7,0.0,14665.003472222223,4803.003472222223,0.0027507153321699646,0.005222220921102162
8311,4.5,0.0,14634.047916666666,4772.047916666666,0.0017422234678261277,0.009491692796741396
8330,3.6,0.0,14623.882638888888,4761.882638888889,0.00017305157850875747,0.00495394672436291
8341,3.8000000000000003,0.0,14618.988194444444,4756.988194444444,0.00045144779769629487,0.005744105404670465
8378,3.6,0.0,14605.972222222223,4743.972222222223,0.002387214636593017,0.004997488457806716
8405,3.8000000000000003,0.0,14596.25625,4734.25625,0.0013981108966247106,0.0058082829225616535
8427,3.6,0.0,14587.445138888888,4725.445138888889,0.0006057690610446506,0.005042974622128506
8474,7.7,0.0,14573.224305555555,4711.2243055555555,0.0035683840177004916,0.10045765411967189
8475,5.4,0.0,14573.21736111111,4711.217361111111,0.0007562416750459287,0.018828112557323168
8476,3.7,0.0,14573.214583333332,4711.214583333333,4.5530103179619775e-05,0.005461704381477104
8507,4.2,0.0,14573.079861111111,4711.079861111111,0.00030441727178984586,0.007860296928458597
8538,5.2,0.0,14572.950694444444,4710.950694444445,0.001142317764634593,0.01627910959138921
8595,3.8000000000000003,0.0,14572.522916666667,4710.522916666667,0.00012449977277722673,0.005876134077122908
8620,5.4,0.0,14572.277777777777,4710.277777777777,0.0011176514705085604,0.01883677676384255
8643,3.6,0.0,14572.079861111111,4710.079861111111,6.518770625011956e-05,0.005081045340276352
8651,6.300000000000001,0.0,14571.995833333332,4709.995833333333,0.0015418416025419497,0.036275579067958
8843,3.6,0.0,14569.872222222222,4707.872222222222,7.014414675807334e-05,0.005086541285904904
8847,3.7,0.0,14569.834027777777,4707.834027777778,0.00017621992921952769,0.005470753161463808
8950,3.8000000000000003,0.0,14566.550694444444,4704.550694444444,0.00012483661886702175,0.005893345698710121
8979,4.0,0.0,14564.847222222223,4702.847222222223,0.005791278381788905,0.006822713627945578
9004,5.2,0.0,14563.354861111111,4701.354861111111,0.0008141275236488355,0.016355797032615513
9041,3.6,0.0,14560.375694444445,4698.375694444445,0.00040074252471504815,0.0051102580798797845
9063,5.0,0.0,14558.31736111111,4696.3173611111115,0.0006801229243282198,0.014174598495070993
9375,5.0,0.0,14529.809027777777,4667.809027777777,0.0005066455822408157,0.014374150129586346
9386,5.800000000000001,0.0,14529.409722222223,4667.409722222223,0.015496244507733773,0.02573941443605761
9389,3.6,0.0,14529.35625,4667.35625,0.0012068025467729642,0.005188582886935165
9396,3.8000000000000003,0.0,14529.243055555555,4667.243055555556,0.00025996879658382377,0.006002134594148684
9416,5.800000000000001,0.0,14527.865277777777,4665.865277777778,0.003693131741647917,0.025758931693195458
9428,4.0,0.0,14527.665277777778,4665.665277777778,0.0005673371195051277,0.006948240915144909
9560,3.6,0.0,14514.647916666667,4652.647916666667,0.001396608582928523,0.005226185290341731
9632,4.0,0.0,14506.788194444445,4644.788194444444,0.029885783651101724,0.007019841448610991
9672,3.6,0.0,14501.148611111112,4639.148611111111,0.009663008268440677,0.005260962433025697
9702,4.7,0.0,14498.426388888889,4636.426388888889,0.007391050451737943,0.011733483050399477
9763,3.6,0.0,14488.933333333332,4626.933333333333,0.0002648787031197535,0.0052926526358644315
9795,3.6,0.0,14482.52638888889,4620.5263888888885,0.0006137782365551429,0.005309358732903661
9797,5.6000000000000005,0.0,14482.249305555555,4620.249305555555,0.0016893738409406143,0.022773497153110528
9837,4.5,0.0,14472.440972222223,4610.440972222223,0.0015119347931893134,0.010274135967001486
9853,3.7,0.0,14470.938194444445,4608.938194444445,0.000697184478983191,0.005742952134393151
9858,3.9000000000000004,0.0,14470.855555555556,4608.855555555556,0.0031702200626677526,0.00664332821984424
9903,3.8000000000000003,0.0,14463.69375,4601.69375,0.0013599667293928812,0.006198701549541442
9934,5.300000000000001,0.0,14458.12361111111,4596.123611111111,0.008414004901476625,0.018524161573556353
9938,3.7,0.0,14458.099305555555,4596.0993055555555,0.6043635815869531,0.0057793766157422785
9956,5.5,0.0,14457.972916666668,4595.972916666667,0.007643445423504691,0.02142908588461436
9958,4.0,0.0,14457.96875,4595.96875,0.00318958342626931,0.00719048518287957
9974,5.0,0.0,14457.875694444445,4595.875694444445,0.015325824056571182,0.014891633238254945
10004,3.6,0.0,14457.654166666667,4595.654166666666,0.005727602908703792,0.0053747690478758775
10098,3.6,0.0,14444.577777777778,4582.577777777778,0.003589687165589915,0.005409516004107537
10119,4.0,0.0,14441.2125,4579.2125,0.0010094709315456322,0.007250110980284281
10129,3.6,0.0,14438.533333333333,4576.533333333334,0.007135309445056922,0.005425661615570141
10166,3.6,0.0,14432.244444444445,4570.2444444444445,0.00021153733397255068,0.00544251694225713
10171,5.2,0.0,14430.75138888889,4568.751388888889,0.0022129830994187046,0.017457515427990518
10172,5.7,0.0,14430.750694444445,4568.750694444445,0.005965122691990841,0.025122606561489316
10173,5.300000000000001,0.0,14430.747222222222,4568.747222222222,0.004540813865580458,0.018775856180528336
10183,3.7,0.0,14430.663888888888,4568.663888888889,0.010289331485632344,0.0058580738275429665
10205,5.6000000000000005,0.0,14429.922222222222,4567.922222222222,0.0038551671840512843,0.023368228045149382
10209,3.7,0.0,14429.913194444445,4567.913194444444,0.01880430401254104,0.005860243803734152
10239,3.7,0.0,14429.2625,4567.2625,0.0015105173388853348,0.005862125439054018
10258,3.6,0.0,14428.398611111112,4566.398611111111,0.00023870490062434245,0.005452853074325447
10262,3.7,0.0,14428.272222222222,4566.272222222222,0.00268718757375766,0.005864990345727549
10286,3.6,0.0,14425.863194444444,4563.863194444444,0.001051977217635581,0.005459679219683646
10333,3.7,0.0,14419.97361111111,4557.9736111111115,0.0026985896436731226,0.0058890596657813305
10385,3.6,0.0,14407.581944444444,4545.581944444444,0.01417148850869134,0.005509179805586142
10388,5.2,0.0,14407.2875,4545.2875,0.00026445319195644764,0.01766090184020345
10391,3.9000000000000004,0.0,14406.375694444445,4544.375694444445,0.0006580756481347399,0.006857960719969041
10429,3.7,0.0,14400.772916666667,4538.772916666667,6.934102676318664e-05,0.005945170871736447
10446,5.1000000000000005,0.0,14396.76875,4534.76875,0.0025996751015081795,0.016506449328066615
10449,5.6000000000000005,0.0,14396.293055555556,4534.293055555556,0.0016109727661859574,0.02375953223507554
10478,4.2,0.0,14392.843055555555,4530.843055555555,0.0017025034789339495,0.008589118647722167
10500,6.7,0.0,14387.364583333334,4525.364583333333,0.008740984611604698,0.05315395174884825
10501,4.5,0.0,14387.354861111111,4525.354861111111,0.0009166205302341354,0.010714609446982227
10506,4.0,0.0,14387.31875,4525.31875,0.0005186673906114619,0.007445639192657217
10507,3.9000000000000004,0.0,14387.311805555555,4525.311805555555,0.0004026698947751418,0.006922884015953628
10509,3.9000000000000004,0.0,14387.277083333332,4525.277083333333,0.00040267646617802373,0.0069230028857971086
10511,3.7,0.0,14387.24513888889,4525.2451388888885,0.00036238190016284373,0.00598506026286012
10515,4.2,0.0,14387.20625,4525.20625,0.000603466368088066,0.008613090157948497
10534,4.3,0.0,14387.002083333333,4525.002083333334,0.0006811747391801665,0.009264441934901729
10540,4.2,0.0,14386.95,4524.95,0.0006035353572385858,0.008614181670996547
10544,3.6,0.0,14386.90486111111,4524.904861111111,0.0003400556765684208,0.005565769089647359
10549,4.0,0.0,14386.797916666666,4524.797916666666,0.00022334974735480268,0.007447557135704224
10598,4.2,0.0,14385.739583333334,4523.739583333333,0.000603861347264701,0.008619339594889069
10602,4.2,0.0,14385.372222222222,4523.372222222222,0.0006039603225217194,0.008620905701927539
10626,4.0,0.0,14384.205555555556,4522.205555555555,0.0025572147152822067,0.007457111545844411
10628,3.6,0.0,14384.102083333333,4522.102083333333,0.0008295563258880414,0.005573489332282499
10632,3.6,0.0,14383.989583333334,4521.989583333333,0.0003404852781875045,0.0055737994614372425
10633,4.2,0.0,14383.85625,4521.85625,0.004234381929560169,0.008627371828832487
10634,3.8000000000000003,0.0,14383.851388888888,4521.851388888889,0.0011273506244215423,0.006447834314624109
10639,4.9,0.0,14383.291666666666,4521.291666666667,0.0007215513366483895,0.014365301686848856
10646,4.2,0.0,14382.725694444445,4520.725694444444,0.0006046738707455847,0.008632197532788658
10654,6.7,0.0,14382.50138888889,4520.501388888889,0.011099152211202805,0.053281951537804614
10663,5.2,0.0,14382.466666666667,4520.466666666666,0.0014195280039535202,0.01787891834903556
10665,3.6,0.0,14382.44236111111,4520.4423611111115,0.0012815340029797794,0.005578066640148381
10668,5.2,0.0,14382.413194444445,4520.413194444444,0.010999704315572288,0.017879391243615747
10672,3.7,0.0,14382.363888888889,4520.363888888889,0.0018093634257158873,0.005999526535525194
10674,3.8000000000000003,0.0,14382.357638888889,4520.357638888889,0.003141876048996215,0.0064526000014656784
10675,3.8000000000000003,0.0,14382.325,4520.325,0.00228409235087581,0.006452704176844208
10676,4.0,0.0,14382.31875,4520.31875,0.011141321303095973,0.007464074122030903
10677,3.6,0.0,14382.308333333332,4520.308333333333,0.004981734082911093,0.005578436454338338
10678,3.8000000000000003,0.0,14382.272916666667,4520.272916666667,0.0016322527217437707,0.006452870418020554
10679,4.2,0.0,14382.239583333334,4520.239583333333,0.002411342376785991,0.008634273388828401
10687,4.2,0.0,14382.025694444445,4520.0256944444445,0.0018531274567250833,0.008635186941191104
10698,4.2,0.0,14381.39375,4519.39375,0.002707386003413357,0.008637886700628438
10704,4.0,0.0,14380.053472222222,4518.053472222222,0.0018961227199136698,0.007472442856738802
10707,4.0,0.0,14379.545138888889,4517.545138888889,0.0016780226635685618,0.007474322251215767
10711,3.6,0.0,14378.704166666666,4516.704166666666,0.006469653957402158,0.005588391421892692
10719,4.0,0.0,14378.465277777777,4516.465277777777,0.0055068017558260515,0.00747831642396661
10804,4.0,0.0,14375.354166666666,4513.354166666667,0.0037649597148297484,0.007489837017335219
10864,4.2,0.0,14373.607638888889,4511.607638888889,0.0005336734631497486,0.008671227190505199
10878,3.6,0.0,14373.225,4511.225,0.003760787029172571,0.005603563112196481
10928,4.0,0.0,14371.12638888889,4509.126388888889,0.0005976732004435633,0.0075055243054886435
11026,4.2,0.0,14363.775,4501.775,0.0006858584827446489,0.00871353552366176
11051,6.0,0.0,14358.574305555556,4496.574305555556,0.003084502761479293,0.032389820101724115
11052,5.6000000000000005,0.0,14358.554166666667,4496.554166666667,0.001490370322789293,0.024207345952079053
11095,3.8000000000000003,0.0,14349.43263888889,4487.4326388888885,0.00916284300836834,0.00655864504274458
11100,4.9,0.0,14348.177777777777,4486.177777777778,0.0035428396163600046,0.014617222147911932
11101,4.5,0.0,14348.173611111111,4486.173611111111,0.03334431396595469,0.010924461867495005
11108,3.6,0.0,14347.297916666666,4485.297916666666,0.0004627961975402438,0.005675978288581125
11118,3.8000000000000003,0.0,14346.141666666666,4484.141666666666,0.000524216914145291,0.006569350695785583
11120,4.5,0.0,14345.933333333332,4483.933333333333,0.00014135720525656922,0.010936598029442348
11129,3.6,0.0,14343.956944444444,4481.956944444444,0.00777867681760753,0.005685385176628647
11134,3.6,0.0,14342.958333333334,4480.958333333333,0.0011813615929987138,0.005688200245024227
11195,4.1000000000000005,0.0,14329.604166666666,4467.604166666667,0.0015484996244066937,0.00824011103758781
11200,4.0,0.0,14328.097222222223,4466.097222222223,0.0003413484640542007,0.007667280027127391
11205,4.1000000000000005,0.0,14326.434027777777,4464.434027777777,0.0013945416475691858,0.00825308140196613
11206,3.7,0.0,14326.433333333332,4464.433333333333,0.005711059599454719,0.006168088371824225
11233,4.2,0.0,14321.13125,4459.13125,0.0015586017933793973,0.008899700740208709
11248,3.6,0.0,14317.760416666666,4455.760416666667,0.0010106571023557535,0.00575974854621884
