source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
3469,3.7,0.0,15212.965972222222,5350.965972222222,0.010257977478108117,0.019887820606769732
3475,3.3000000000000003,0.0,15212.31111111111,5350.311111111111,0.00271684800588106,0.014878937505438136
3508,3.8000000000000003,0.0,15209.610416666666,5347.610416666666,1.0042513748095818,0.021406193845979252
3513,3.6,0.0,15209.297916666666,5347.297916666666,0.0038598874636178557,0.01851526455933205
3516,3.6,0.0,15209.109027777778,5347.109027777778,0.01024926789639062,0.01851629085486231
3519,3.7,0.0,15208.970833333333,5346.970833333334,0.003798959206974803,0.019911147251537024
3528,3.2,0.0,15207.233333333334,5345.233333333334,0.0016888266251632578,0.013857801476070266
3552,3.9000000000000004,0.0,15203.579166666666,5341.579166666666,0.27804630786993156,0.02305859695733803
3578,3.2,0.0,15199.334027777777,5337.334027777778,0.08614193851248891,0.013889972399857994
3626,3.2,0.0,15185.663888888888,5323.663888888889,0.0007606776887120118,0.013945858242234961
3645,4.0,0.0,15181.413888888888,5319.413888888889,1.0105878824575696,0.024956583075769617
3652,3.3000000000000003,0.0,15181.184722222222,5319.184722222222,0.002748292288994286,0.015015563306461232
3658,3.2,0.0,15179.2375,5317.2375,0.11133683495835285,0.013972223858152846
3666,3.4000000000000004,0.0,15177.908333333333,5315.908333333334,0.00030187214841179876,0.016161608826928672
3670,3.3000000000000003,0.0,15176.78263888889,5314.782638888889,0.0022967875479685987,0.015035007338771684
3671,3.3000000000000003,0.0,15176.781944444445,5314.781944444445,0.10232882895284093,0.015035010408526976
3676,4.0,0.0,15175.147916666667,5313.147916666667,0.011573897261390277,0.025002597851961718
3689,3.4000000000000004,0.0,15173.079861111111,5311.079861111111,0.0025985336754405,0.01618457024380287
3695,3.3000000000000003,0.0,15171.765277777778,5309.765277777778,0.002184119284037264,0.015057206018781421
3705,3.5,0.0,15169.638194444444,5307.638194444445,0.008957332290325241,0.017420693872244264
3711,3.3000000000000003,0.0,15167.994444444445,5305.9944444444445,0.0017007896700674085,0.015073915562367824
3713,3.3000000000000003,0.0,15167.87638888889,5305.876388888889,0.007683074507842067,0.015074439057491243
3724,5.300000000000001,0.0,15163.875,5301.875,0.0014753781196406438,0.0644534228577583
3726,3.5,0.0,15163.607638888889,5301.607638888889,0.0030379658859573016,0.017451627784691098
3737,3.4000000000000004,0.0,15160.261111111111,5298.261111111111,0.008326833464836461,0.016245719556465938
3738,3.2,0.0,15159.542361111111,5297.542361111111,0.0020849469284375797,0.014053401797858984
3750,3.5,0.0,15156.409722222223,5294.409722222223,0.008991825258707504,0.01748863632962345
3807,3.5,0.0,15141.428472222222,5279.428472222222,0.010432414481011437,0.01756596692225476
3824,3.5,0.0,15136.521527777777,5274.521527777778,0.005111540601352985,0.017591385226976338
3825,3.4000000000000004,0.0,15136.456944444444,5274.456944444444,1.0067478584557827,0.01636001235479255
3839,3.6,0.0,15133.60625,5271.60625,0.0029463920296590534,0.01893206102309428
3856,3.2,0.0,15129.043055555556,5267.043055555556,0.0018847333934280677,0.014180235348156637
3873,3.3000000000000003,0.0,15122.96736111111,5260.967361111111,0.001992263221540208,0.015275178002081247
3875,4.9,0.0,15122.515972222222,5260.515972222222,1.013858716031912,0.04880215018680005
3882,3.2,0.0,15120.31388888889,5258.313888888889,0.018498917670535773,0.014216789816238699
3886,3.6,0.0,15118.127777777778,5256.127777777778,0.014855090199056953,0.019018679679251034
3898,6.1000000000000005,0.0,15113.460416666667,5251.460416666667,0.02368710061625502,0.11692179612851447
3917,3.9000000000000004,0.0,15113.395138888889,5251.395138888889,0.009323811044694263,0.02367886723837747
3921,3.2,0.0,15113.370833333332,5251.370833333333,0.006967475322405287,0.014245945868596496
3933,3.2,0.0,15113.295833333334,5251.295833333334,0.002204756150675254,0.01424626121040409
3934,3.2,0.0,15113.291666666666,5251.291666666667,0.0010522978917641822,0.014246278729640247
3944,3.8000000000000003,0.0,15113.254166666668,5251.254166666667,0.0037943406659702032,0.02202187603461541
3945,4.1000000000000005,0.0,15113.24375,5251.24375,0.00592786892262303,0.027379762945344555
3950,3.2,0.0,15113.226388888888,5251.226388888889,0.002792384340517929,0.0142465532010654
3968,4.800000000000001,0.0,15113.104861111111,5251.104861111111,0.007249678494445165,0.045511404090021024
3971,3.2,0.0,15113.090277777777,5251.090277777777,0.0016223309947507052,0.01424712552369875
3995,3.3000000000000003,0.0,15112.9,5250.9,0.006038969951839968,0.01532061921608478
3997,6.1000000000000005,0.0,15112.87986111111,5250.8798611111115,0.020650325682065086,0.11694183184944812
3998,3.9000000000000004,0.0,15112.87638888889,5250.876388888889,0.004276562548017339,0.02368249285341406
3999,5.4,0.0,15112.875,5250.875,0.013295373270374125,0.07035545362679599
4000,3.7,0.0,15112.87013888889,5250.8701388888885,0.003632384707450587,0.020482306440542986
4008,5.2,0.0,15112.852083333333,5250.852083333333,0.011640574682999715,0.06084870619451239
4010,5.300000000000001,0.0,15112.83888888889,5250.8388888888885,0.01812927279147504,0.06543012017778757
4013,3.3000000000000003,0.0,15112.826388888889,5250.826388888889,0.015607602735200312,0.015320952075632206
4024,3.2,0.0,15112.78263888889,5250.782638888889,0.001857980774828765,0.01424841919181719
4038,5.9,0.0,15112.724305555555,5250.7243055555555,0.08342699104053741,0.10114408157846728
4039,5.2,0.0,15112.722222222223,5250.722222222223,0.05393971036704281,0.06085103845687007
4041,3.6,0.0,15112.714583333332,5250.714583333333,0.0020441633689389158,0.019049085028749392
4044,3.5,0.0,15112.693055555555,5250.6930555555555,0.002096958123641273,0.017715450527901543
4046,3.5,0.0,15112.68611111111,5250.686111111111,0.002096962160486109,0.017715486838327927
4047,3.6,0.0,15112.680555555555,5250.680555555556,0.008326377698615847,0.01904927634456445
4048,3.9000000000000004,0.0,15112.670138888889,5250.670138888889,0.0029292891173134687,0.023683934549020205
4050,3.2,0.0,15112.663888888888,5250.663888888889,0.003780023045887592,0.014248918591448416
4060,3.7,0.0,15112.632638888888,5250.632638888889,0.002152842162156064,0.020483742251478573
4068,3.8000000000000003,0.0,15112.579166666666,5250.579166666666,0.003173422143407598,0.02202626373076266
4073,3.2,0.0,15112.546527777778,5250.546527777778,0.0010533500752399724,0.014249412170889889
4088,3.7,0.0,15112.40625,5250.40625,0.0012174398499072247,0.020485111002978115
4089,3.4000000000000004,0.0,15112.405555555555,5250.405555555555,0.0021109764640071973,0.016476477730640985
4095,3.2,0.0,15112.374305555555,5250.374305555555,0.0014175488479260747,0.014250136514148637
4108,3.6,0.0,15112.280555555555,5250.280555555555,0.0007623796501098293,0.019051525455231946
4109,3.2,0.0,15112.272916666667,5250.272916666667,0.0029512187987883747,0.014250562962802001
4110,5.7,0.0,15112.266666666666,5250.266666666666,1.0092483339842926,0.08748826019133207
4115,3.8000000000000003,0.0,15112.214583333332,5250.214583333333,0.0061662385546875816,0.02202863406690564
4117,3.7,0.0,15112.201388888889,5250.201388888889,0.002256615477387307,0.020486349692200666
4123,3.4000000000000004,0.0,15112.152777777777,5250.152777777777,0.0018341721017414137,0.016477707069197992
4131,5.5,0.0,15111.953472222222,5249.953472222222,0.027774262578203916,0.07567293363212874
4138,3.6,0.0,15111.749305555555,5249.749305555555,0.003204483345217403,0.0190545130505012
4172,3.5,0.0,15110.886805555556,5248.886805555556,0.00815215707918619,0.017724897895118254
4182,3.2,0.0,15110.730555555556,5248.730555555556,0.0011358915100463253,0.01425705213834707
4210,3.7,0.0,15109.831944444444,5247.831944444444,0.004737233693100187,0.020500683064664495
4211,3.6,0.0,15109.826388888889,5247.826388888889,0.00376322510359697,0.0190653316991297
4220,3.3000000000000003,0.0,15109.474305555555,5247.4743055555555,0.008878718716619691,0.01533611899216166
4229,3.7,0.0,15109.3625,5247.3625,0.002473567186474576,0.02050352428903307
4243,3.4000000000000004,0.0,15108.923611111111,5246.923611111111,0.0014231497339582306,0.01649342126926495
4268,3.4000000000000004,0.0,15108.53125,5246.53125,1.0450128998894956,0.0164953318603939
4284,3.5,0.0,15108.265277777778,5246.265277777778,0.0017929652313498552,0.017738620284197416
4296,3.2,0.0,15108.093055555555,5246.093055555555,0.0027963098623412096,0.014268157151986609
4297,3.2,0.0,15108.083333333334,5246.083333333333,0.0037443004874615285,0.014268198106036014
4298,3.9000000000000004,0.0,15108.034722222223,5246.034722222223,0.0024364585576095547,0.023716364234971293
4304,3.9000000000000004,0.0,15107.855555555556,5245.855555555556,0.0033162312534855735,0.02371761877173786
4314,3.2,0.0,15107.429166666667,5245.429166666667,0.001603904199927622,0.014270954054283788
4319,3.5,0.0,15107.403472222222,5245.403472222222,0.002471805576619205,0.01774313420452409
4331,3.5,0.0,15107.293055555556,5245.293055555556,0.005120487684109417,0.017743712639327894
4357,3.9000000000000004,0.0,15107.02638888889,5245.0263888888885,0.0024665467357755885,0.023723425693763452
4372,3.3000000000000003,0.0,15106.68125,5244.68125,0.004387279031280793,0.015348770351536258
4375,3.3000000000000003,0.0,15106.65486111111,5244.654861111111,0.0062240439249330315,0.015348889942053561
4382,5.4,0.0,15106.433333333332,5244.433333333333,0.008483551770918564,0.07048936899520225
4383,3.3000000000000003,0.0,15106.429861111112,5244.429861111111,0.001207160175659906,0.015349909654220216
4386,5.1000000000000005,0.0,15106.426388888889,5244.426388888889,0.010014720573228764,0.056695746568091704
4411,3.4000000000000004,0.0,15106.269444444444,5244.269444444444,0.0031920644273351873,0.016506350864149366
4412,4.0,0.0,15106.26875,5244.26875,0.0027564839972978243,0.02551521494509801
4417,3.8000000000000003,0.0,15106.25138888889,5244.251388888889,0.010075287832519987,0.022067447441619717
4418,4.9,0.0,15106.250694444445,5244.250694444445,0.007088069749392481,0.0490369727202159
4419,3.7,0.0,15106.24861111111,5244.248611111111,0.009259191116929634,0.020522382546108216
4436,3.2,0.0,15106.159722222223,5244.159722222223,0.004062463154542157,0.01427630394752585
4518,3.7,0.0,15105.62361111111,5243.623611111111,0.002698836862938752,0.020526170176516558
4536,3.2,0.0,15105.375,5243.375,0.002668398494734654,0.01427961225786658
4549,3.3000000000000003,0.0,15105.306944444445,5243.3069444444445,0.002906974914407924,0.015354999995124626
4583,3.5,0.0,15104.72013888889,5242.720138888889,0.005147309714391603,0.01775719770467314
4591,3.5,0.0,15104.59513888889,5242.595138888889,0.0023651104690522095,0.017757853164404248
4601,3.3000000000000003,0.0,15104.46388888889,5242.4638888888885,0.002471822560398826,0.015358823024217374
4646,3.4000000000000004,0.0,15103.574305555556,5241.574305555556,0.0012448869402738856,0.01651949256617951
4745,3.4000000000000004,0.0,15099.85625,5237.85625,0.0014594665574537314,0.016537642812447618
4747,3.2,0.0,15099.727083333333,5237.727083333333,0.0019382986376883119,0.014303450613227324
4770,3.2,0.0,15098.852777777778,5236.852777777778,0.0009604782290116915,0.014307145114924362
4793,3.4000000000000004,0.0,15097.754166666668,5235.754166666667,0.003379125670697104,0.0165479150951056
4839,3.8000000000000003,0.0,15096.054166666667,5234.054166666667,0.0019264101136461978,0.022134010697899765
4840,3.2,0.0,15095.795833333334,5233.795833333334,0.0027672701563029177,0.01432007172040716
4852,3.9000000000000004,0.0,15094.8875,5232.8875,0.002450046647241455,0.023808634940284578
4861,4.0,0.0,15094.618055555555,5232.618055555556,0.011674946289601614,0.025603170591955573
4873,3.3000000000000003,0.0,15094.096527777778,5232.096527777778,0.03825951196303779,0.015405930230920665
4888,3.7,0.0,15093.572222222223,5231.572222222222,0.0021307241957665107,0.020599369298764523
4904,3.5,0.0,15092.725,5230.725,0.04146171082395925,0.017820229574540557
4914,5.1000000000000005,0.0,15092.166666666666,5230.166666666667,0.005360729399563972,0.05693506279962962
4936,3.4000000000000004,0.0,15090.946527777778,5228.946527777778,1.002014914697974,0.01658123497441853
4943,3.3000000000000003,0.0,15090.097916666668,5228.097916666667,0.0019361021808006389,0.015424145696598461
4952,3.2,0.0,15089.508333333333,5227.508333333333,0.0007452730408457744,0.014346703399788035
4981,3.2,0.0,15087.350694444445,5225.350694444444,0.003959910958547561,0.014355856187342569
4993,3.6,0.0,15086.465277777777,5224.465277777777,0.0009699108063510478,0.01919735893683046
5002,3.2,0.0,15085.875694444445,5223.875694444445,0.023752902855641723,0.014362117250759832
5017,5.7,0.0,15084.534722222223,5222.534722222223,0.01056304624340749,0.08820792423566795
5076,3.6,0.0,15084.261111111111,5222.261111111111,0.005414655662025966,0.019209872845197082
5093,3.5,0.0,15084.084722222222,5222.084722222222,0.0009419690053611596,0.017865799716915407
5126,3.8000000000000003,0.0,15083.372222222222,5221.372222222222,0.006368163036001481,0.022217131570874907
5128,3.7,0.0,15083.368055555555,5221.368055555556,0.0028435951852756637,0.02066159496450787
5129,3.6,0.0,15083.328472222222,5221.328472222222,1.0019780495317345,0.019215170762413147
5134,3.6,0.0,15083.19375,5221.19375,0.0018418519012809041,0.01921593620675481
5135,3.8000000000000003,0.0,15083.19375,5221.19375,0.002234102794282637,0.022218304011817055
5157,3.2,0.0,15082.9125,5220.9125,0.0018919499031874259,0.014374705351360756
5181,3.2,0.0,15082.144444444444,5220.144444444444,0.003535446073053309,0.014377970341601928
5227,3.3000000000000003,0.0,15079.50625,5217.50625,0.002481404716945775,0.015472521266871764
5236,4.2,0.0,15078.591666666667,5216.591666666666,0.0031316941683526443,0.029744088658157947
5239,3.2,0.0,15078.576388888889,5216.576388888889,0.0009798560526940836,0.014393149827695675
5305,3.2,0.0,15073.703472222222,5211.703472222222,0.0007697893359812912,0.014413911823342266
5306,4.0,0.0,15073.702777777778,5211.702777777778,0.002439039791888915,0.02576198818005169
5349,3.3000000000000003,0.0,15069.1125,5207.1125,0.0004688208872739303,0.0155201710923521
5417,3.3000000000000003,0.0,15065.354861111111,5203.354861111111,0.00023347828038591947,0.01553744147982408
5465,3.2,0.0,15062.823611111111,5200.823611111111,0.00012884663479520913,0.014460398245332124
5493,3.8000000000000003,0.0,15060.472222222223,5198.472222222223,0.004048902280350742,0.02236818117331538
5518,3.3000000000000003,0.0,15057.855555555556,5195.855555555556,0.13434224804187325,0.01557197830268134
5538,3.4000000000000004,0.0,15056.872916666667,5194.872916666666,0.15932028489915756,0.016749230219942988
5618,3.2,0.0,15051.857638888889,5189.857638888889,0.11351510713815442,0.014507436006752812
5620,3.8000000000000003,0.0,15051.840277777777,5189.840277777777,0.3157727167209383,0.022425439698799142
5681,3.2,0.0,15049.211805555555,5187.211805555556,0.005661407216620975,0.014518812797434227
5716,3.3000000000000003,0.0,15046.267361111111,5184.267361111111,0.13472584033192914,0.01562552845235776
5740,3.4000000000000004,0.0,15044.375,5182.375,0.0022404853514658507,0.01681136443658655
5759,3.3000000000000003,0.0,15043.294444444444,5181.294444444445,0.13482444280275419,0.01563930244339517
5802,3.8000000000000003,0.0,15040.170833333334,5178.170833333334,0.017092737041554902,0.02250312886380096
5844,3.7,0.0,15037.334027777777,5175.334027777778,0.0020378261312290163,0.02094515168618051
5867,3.4000000000000004,0.0,15036.78611111111,5174.7861111111115,0.00043908137017467235,0.016849229075547447
5905,3.6,0.0,15035.847222222223,5173.847222222223,0.0014618831844692669,0.01948723873520188
5917,3.6,0.0,15034.959027777777,5172.959027777778,0.0005401626987014014,0.019492372300042225
5932,3.8000000000000003,0.0,15034.403472222222,5172.403472222222,0.0047273602015704165,0.022541645130494874
5933,4.5,0.0,15034.402777777777,5172.402777777777,0.00467082790072848,0.03746782180385932
5935,3.6,0.0,15034.392361111111,5172.392361111111,0.0025279911386143616,0.019495648360942995
5939,3.2,0.0,15034.229166666666,5172.229166666667,0.0008008043672782163,0.014583440338067473
5956,5.300000000000001,0.0,15032.825,5170.825,0.010795608977349392,0.06699757749979943
5973,3.8000000000000003,0.0,15032.815972222223,5170.815972222223,0.006283388682200016,0.022552260947982086
5987,3.6,0.0,15032.750694444445,5170.750694444445,0.004819942719853379,0.019505143061733152
6011,3.4000000000000004,0.0,15032.122916666667,5170.122916666666,6.893493778554747e-05,0.01687254716604451
6027,3.3000000000000003,0.0,15031.594444444445,5169.594444444445,0.004664443997582535,0.01569365316615509
6125,3.5,0.0,15027.0125,5165.0125,0.003470194229785109,0.018170369000489055
6141,3.2,0.0,15026.079166666666,5164.079166666666,0.006696692126684624,0.014618741404691306
6167,3.2,0.0,15023.522222222222,5161.522222222222,0.0013670331272711272,0.014629837898786139
6187,3.2,0.0,15022.031944444445,5160.031944444445,0.0,0.014636310028961668
6213,3.2,0.0,15019.970833333333,5157.970833333334,0.006414423986729483,0.014645266942046284
6251,3.4000000000000004,0.0,15017.297222222222,5155.297222222222,0.0027130893377607618,0.016946942150711155
6263,3.5,0.0,15015.989583333334,5153.989583333333,0.0025670181109704246,0.018229914635876757
6264,3.2,0.0,15015.73125,5153.73125,0.0019280971518210281,0.014663711642574854
6286,4.0,0.0,15013.930555555555,5151.930555555556,0.01274338578818829,0.02622246713996785
6368,3.3000000000000003,0.0,15009.393055555556,5147.393055555555,0.009608269105037483,0.01579741613952634
6377,3.3000000000000003,0.0,15009.075694444444,5147.075694444445,0.0032031630661491844,0.015798905403526135
6392,3.5,0.0,15008.295833333334,5146.295833333334,0.0052807909665354745,0.018271616120235805
6431,3.2,0.0,15003.410416666668,5141.410416666667,0.0011954331657379892,0.014717474371218025
6453,3.5,0.0,15000.645833333334,5138.645833333333,0.005813512424871065,0.018313195016076738
6470,4.1000000000000005,0.0,14998.497222222222,5136.497222222222,0.010230863331103447,0.028326279262039896
6484,3.3000000000000003,0.0,14996.099305555555,5134.0993055555555,0.0013695685754907296,0.01585994485030585
6569,3.2,0.0,14988.954166666666,5126.954166666666,0.0,0.014780859733324507
6588,3.2,0.0,14985.4125,5123.4125,0.00432716182237988,0.01479643903709091
6618,3.3000000000000003,0.0,14980.729166666666,5118.729166666667,0.000780623306967554,0.01593261413556556
6621,3.5,0.0,14980.393055555556,5118.393055555555,0.0009111896709640585,0.018423826363245695
6627,3.2,0.0,14979.204861111111,5117.204861111111,0.003955533865815757,0.014823793607813213
6652,3.4000000000000004,0.0,14976.513194444444,5114.513194444445,0.0029610147066380004,0.017153653402109947
6683,3.2,0.0,14972.774305555555,5110.774305555556,0.008159383003318576,0.014852195130570876
6693,4.5,0.0,14971.316666666668,5109.316666666667,0.01653596816565759,0.038176836877965754
6844,5.800000000000001,0.0,14953.579861111111,5091.579861111111,0.03803583749824391,0.09860877981389815
6845,3.3000000000000003,0.0,14953.559027777777,5091.559027777777,0.013609073901018875,0.016062062969020765
6847,3.3000000000000003,0.0,14953.553472222222,5091.553472222222,0.011360408181763539,0.01606208956791571
6848,4.4,0.0,14953.534027777778,5091.534027777778,0.14604904272663022,0.03569242223083231
6850,3.2,0.0,14953.521527777777,5091.521527777778,0.00676913360607927,0.014937623207387667
6851,3.3000000000000003,0.0,14953.51875,5091.51875,0.024400421286650095,0.0160622558122196
6857,3.3000000000000003,0.0,14953.427083333334,5091.427083333333,0.004871366674349276,0.01606269470720932
6858,3.4000000000000004,0.0,14953.305555555555,5091.305555555556,0.015677488131879153,0.017272643758767192
6865,3.2,0.0,14952.88125,5090.88125,0.009580182538527146,0.014940474459174707
6870,3.2,0.0,14952.638194444444,5090.638194444445,0.002043149590934195,0.014941556994418783
6873,3.3000000000000003,0.0,14952.452083333334,5090.452083333334,0.010271497602553262,0.01606736385420021
6879,4.800000000000001,0.0,14952.272916666667,5090.272916666667,0.031078673849168393,0.0477351178402132
6882,3.2,0.0,14952.12013888889,5090.1201388888885,0.009048651336377542,0.014943864658481267
6885,3.8000000000000003,0.0,14951.834027777777,5089.834027777778,0.10020191594939028,0.02310191798456748
6891,3.3000000000000003,0.0,14950.631944444445,5088.631944444444,0.0007302216953725294,0.01607608466638564
6899,3.3000000000000003,0.0,14949.670138888889,5087.670138888889,0.007198523894917044,0.016080695273754296
6918,3.3000000000000003,0.0,14946.877777777778,5084.877777777778,0.015594698543273153,0.016094090107170868
6954,5.2,0.0,14942.359722222222,5080.359722222222,0.007490091387537105,0.06400597732392165
6955,4.4,0.0,14942.358333333334,5080.358333333334,0.003914297447229256,0.03581156386815772
6956,3.5,0.0,14942.352083333333,5080.352083333333,0.007883135779492439,0.01863382410788324
6958,3.2,0.0,14942.340277777777,5080.340277777777,0.009798283810153307,0.014987510009322485
6969,3.2,0.0,14942.145833333334,5080.145833333333,0.004101898276067204,0.014988379338579407
6972,3.4000000000000004,0.0,14942.050694444444,5080.050694444444,0.006247875903159802,0.01733071010776025
6983,3.6,0.0,14940.106944444444,5078.106944444445,0.007834243609979393,0.020050146130053275
7037,3.3000000000000003,0.0,14932.728472222223,5070.728472222222,0.005121575174598388,0.016162172176976002
7055,3.7,0.0,14931.75486111111,5069.7548611111115,0.008062069465294412,0.021613477690838725
7101,3.5,0.0,14924.869444444445,5062.8694444444445,0.0022546618563737005,0.018731306958138755
7141,3.3000000000000003,0.0,14919.960416666667,5057.960416666667,0.0015458893083211385,0.016223908366462342
7148,5.1000000000000005,0.0,14918.877777777778,5056.877777777778,0.024973638893454823,0.05994323161547397
7149,4.0,0.0,14918.760416666666,5056.760416666667,0.009183503842626999,0.026976395358542016
7176,3.2,0.0,14914.044444444444,5052.044444444445,0.0033164071792683818,0.015114662212269392
7205,3.3000000000000003,0.0,14907.404166666667,5045.404166666666,0.0019578206669744022,0.016284899939659665
