id,latitude,longitude,magnitude,time,catalog_id
26099,28.67020795839079,104.97993425682311,2.9,2013-01-08 12:59:41.225571230,48
26100,31.269935650893967,103.37000251030312,2.9,2013-01-08 20:13:42.720017934,48
26099,26.561436008521525,101.48599148533401,2.9,2013-01-08 00:09:45.371285735,49
26100,31.330661421925257,103.54802013065496,4.1,2013-01-08 09:26:07.068356827,49
26101,31.6092542973675,103.99842918949778,4.0,2013-01-08 15:32:37.203889966,49
26100,21.889076755333413,100.99435641522581,3.5,2013-01-08 09:47:45.642436000,50
26101,25.180027254934057,100.0199657654481,5.4,2013-01-08 00:20:01.783376730,50
26099,31.53000009696513,103.2700244256724,3.1,2013-01-08 06:36:18.158014853,51
26100,31.53856938912476,103.27718248821323,3.0,2013-01-08 11:33:29.975089577,51
26100,30.244015350826146,102.13503166674963,2.8,2013-01-08 09:50:18.595672000,54
26101,27.4225949181254,101.12134160135182,2.8,2013-01-08 21:04:13.911177385,54
26102,32.52018630656212,105.12537921242783,3.1,2013-01-08 05:24:01.354874041,54
26100,25.809252269694568,101.36427071031237,3.1,2013-01-08 04:43:55.750960000,55
26101,31.106963454686237,103.44514482333645,2.8,2013-01-08 16:45:00.628165000,55
26102,31.279977018022716,103.67001692534929,3.3,2013-01-08 00:35:12.405835926,55
26103,29.082468317874252,105.58564320474767,2.8,2013-01-08 19:46:35.720823723,55
26099,26.60009912526167,100.2000492546973,4.5,2013-01-08 09:21:14.675022348,58
26100,30.9328231261318,103.13235597661006,2.8,2013-01-08 19:19:34.325869004,58
26100,26.65175522373748,99.3329346918845,3.6,2013-01-08 04:55:51.632897000,59
26101,32.47585760742258,102.92049697636381,3.0,2013-01-08 05:49:39.706011000,59
26102,21.36246621757516,100.92908775989476,4.2,2013-01-08 09:31:48.868847000,59
26103,32.03005687723255,104.37913218497799,3.0,2013-01-08 02:55:47.076841808,59
26104,32.030016141239905,104.37883534978022,2.9,2013-01-08 03:33:43.041957229,59
26105,32.03023682953711,104.37904286590808,2.8,2013-01-08 04:48:27.824040366,59
26099,21.930034755437795,98.92009701871291,2.9,2013-01-08 21:29:56.298017195,60
26100,25.391542427273684,100.21268995814187,3.5,2013-01-08 10:40:40.182124000,61
26101,25.39046508622209,100.21273442718034,3.0,2013-01-08 11:03:00.222153538,61
26100,23.70904982577629,100.6538587116632,3.1,2013-01-08 18:08:22.265756000,62
26101,24.722661931141552,97.86971166760395,2.8,2013-01-08 01:05:01.157682622,62
26100,26.00764325039861,101.20225304679408,3.1,2013-01-08 10:02:18.566080000,65
26101,23.80307711392059,104.82256603215366,2.9,2013-01-08 19:42:31.063842000,65
26099,32.23046142393804,104.6285625447137,4.2,2013-01-08 16:48:27.873891270,66
26099,32.36999483346394,105.00008784265898,3.0,2013-01-08 02:00:22.136133784,67
26100,29.3500278535217,105.76995495330956,3.3,2013-01-08 22:17:10.972830961,67
26099,32.869938885450956,105.58578428133542,2.8,2013-01-08 09:03:18.713144194,68
26100,25.630032953978418,105.8201340905661,3.3,2013-01-08 11:46:32.095381560,68
26101,23.570009459189315,98.33006666474766,3.2,2013-01-08 00:01:20.127123397,68
26099,29.25011866630282,102.2200281778829,2.8,2013-01-08 09:29:32.836270711,69
26100,30.985750437310475,103.29972874984182,3.9,2013-01-08 16:01:19.372062050,69
26101,29.24971686999482,102.21980437548667,3.7,2013-01-08 09:52:06.989369930,69
26102,29.216637790500588,102.1984019148892,3.0,2013-01-08 09:47:53.454823873,69
26099,27.5800325337924,104.01999435192089,3.9,2013-01-08 03:08:32.676521969,70
26100,24.024890934840467,100.06139086699727,2.9,2013-01-08 04:56:55.643918000,71
26101,29.068622116940492,105.92820776626255,3.0,2013-01-08 21:50:03.991399000,71
26102,24.024108733695034,100.0595539809792,3.1,2013-01-08 06:31:38.173706419,71
26103,29.04593108407484,105.89135945352642,3.7,2013-01-08 23:19:34.249991031,71
26099,21.720300915149572,101.3999619407494,2.9,2013-01-08 13:58:01.921892540,72
26100,23.56840132796845,101.13989435999413,5.5,2013-01-08 06:11:54.668268000,74
26101,25.88621126138766,104.56303048895354,2.8,2013-01-08 12:08:00.379420000,74
26102,29.371911447529087,105.15814892506256,3.7,2013-01-08 09:32:04.724793062,74
26103,23.329947727444534,100.09993553247455,4.4,2013-01-08 10:01:29.624849992,74
26100,26.422103398614507,101.63402086348603,3.0,2013-01-08 00:08:31.452239000,75
26101,31.730097084381455,104.23060011609839,2.9,2013-01-08 04:39:24.657887923,75
26100,22.451718819577405,98.24010591711085,2.9,2013-01-08 03:48:53.326124000,76
26101,22.7998915733256,106.12920738283171,3.0,2013-01-08 09:38:19.040671961,76
26102,31.249813841233774,103.43046264711793,2.9,2013-01-08 07:33:45.675612779,76
26100,31.491792412872236,102.59439220750917,4.0,2013-01-08 01:59:56.410779000,77
26100,31.64069132385876,103.53893863781167,3.1,2013-01-08 04:59:19.557654000,78
26101,29.142662373801443,99.87837934026257,3.1,2013-01-08 11:18:20.797485291,78
26102,21.477639755420714,99.854305634621,3.2,2013-01-08 11:03:47.439475446,78
26099,27.47489870493692,103.98246333624482,2.9,2013-01-08 06:55:12.728203480,80
26100,30.12547379813338,101.89948969065287,3.3,2013-01-08 09:15:46.250096000,81
26101,30.12485435686111,101.89847479307383,3.1,2013-01-08 09:32:36.361060071,81
26102,24.949906652193892,97.91945563297323,2.8,2013-01-08 06:27:39.173038613,81
26103,30.12494609791413,101.89883575245439,3.4,2013-01-08 10:59:27.418066238,81
26099,29.47854143558939,104.17929560247322,2.8,2013-01-08 07:17:05.028530061,82
26100,20.748859763619407,100.87604417847169,2.8,2013-01-08 18:03:01.311020000,83
26101,32.91846797305449,97.09077674137608,3.5,2013-01-08 10:46:02.041154034,83
26102,32.917488366830504,97.08735082938863,2.8,2013-01-08 10:59:08.211462765,83
26099,21.929610775413856,101.74986124923272,4.4,2013-01-08 13:56:59.835369298,84
26100,30.090788274866078,103.02905928597245,4.5,2013-01-08 20:32:24.024109304,84
26099,29.330204777327364,105.20015468844288,4.0,2013-01-08 23:14:50.938866964,85
26100,31.87129024658383,97.55728601925051,3.3,2013-01-08 02:50:58.546324000,86
26101,32.019849011930745,104.32007265373555,2.9,2013-01-08 00:18:35.005998734,86
26099,24.86307499072639,99.54235217281679,3.2,2013-01-08 17:50:47.430332755,88
26100,21.75104016163524,99.3468435543755,2.8,2013-01-08 01:16:03.627146000,89
26101,21.750771700315013,99.34661953277305,2.8,2013-01-08 01:46:27.796773468,89
26102,23.880314709171554,99.58011673885579,3.0,2013-01-08 18:03:44.272156374,89
26100,30.228397101830367,102.0450579386836,2.8,2013-01-08 01:25:00.627373000,90
26101,30.578391160270716,103.3284778959995,3.1,2013-01-08 02:39:09.472005000,90
26102,30.22835456139712,102.0450123918058,3.0,2013-01-08 01:26:06.974977852,90
26103,27.036552910228135,102.73959632169726,3.1,2013-01-08 13:39:10.610307241,90
26099,25.120049176473675,98.6699863439867,2.9,2013-01-08 05:52:53.217868496,91
26100,27.3989977480986,104.781476542328,3.7,2013-01-08 20:34:44.428846037,91
26100,31.540349793156352,102.53672952065244,3.2,2013-01-08 14:40:38.357207000,92
26099,29.30629187818669,104.9920304564172,3.0,2013-01-08 02:33:28.481828701,94
26100,31.308797853474235,105.46365112011256,4.9,2013-01-08 01:00:47.418651000,96
26099,32.26960263795764,99.56959312809154,3.3,2013-01-08 09:56:03.046050553,97
26100,30.373443627656144,102.94254637157428,2.8,2013-01-08 09:06:37.513385000,99
26100,30.31574338690456,99.25739080379674,3.5,2013-01-08 06:36:58.786728000,101
26101,24.742510230439603,97.85745127410503,2.8,2013-01-08 22:49:38.661356266,101
26099,32.3699816586687,104.72995130803751,2.8,2013-01-08 19:44:54.897119311,102
26099,27.730254881181853,100.10717993798032,2.8,2013-01-08 19:31:13.479360650,103
26100,26.896799280642767,100.48458228073844,2.9,2013-01-08 21:09:09.910231941,103
26100,32.15176661775146,101.7558014779915,3.1,2013-01-08 11:53:23.887062000,104
26101,32.14490746444306,101.76220970930696,3.2,2013-01-08 13:28:12.147727902,104
26102,23.469321331308166,101.899965084449,3.1,2013-01-08 20:29:05.277088198,104
26103,32.69506618099395,105.4069782574808,2.8,2013-01-08 11:06:36.554116864,104
26100,29.500493122952633,105.54160100567678,2.9,2013-01-08 15:36:56.195269000,105
26100,23.446221440319714,98.0391267859882,4.6,2013-01-08 14:34:40.963098000,106
26101,26.120330638202734,105.17916980421204,4.0,2013-01-08 13:01:29.197034074,106
26100,31.149783139182357,103.43012597805416,2.8,2013-01-08 15:43:08.715045373,107
26100,21.334963160520807,99.78241679170968,3.5,2013-01-08 03:16:46.841826000,108
26099,25.471539684405872,99.02657632196636,3.3,2013-01-08 07:58:46.617073849,109
26100,32.47573329600794,105.02421534772355,3.5,2013-01-08 04:44:40.587311714,109
26101,32.070041989483705,104.52981126826448,2.9,2013-01-08 15:47:34.593127433,109
26099,25.05940004850706,98.69531722572741,3.3,2013-01-08 23:52:45.489843401,110
26100,26.038742430393032,99.33252824731093,3.2,2013-01-08 22:50:44.572332000,112
26101,32.18009155514824,104.67996062635147,3.5,2013-01-08 21:48:46.996187880,112
26102,32.47011470043443,105.1299014753071,3.6,2013-01-08 13:55:13.065773594,112
26100,26.96985675076566,100.40242240468271,2.9,2013-01-08 19:56:23.352297000,113
26101,31.250079970257925,103.4506166146437,2.8,2013-01-08 04:35:49.755488802,113
26102,32.000053615169485,97.27979108009782,3.0,2013-01-08 21:46:17.521921820,113
26103,25.500063599303953,105.71980311313858,2.9,2013-01-08 01:35:21.240212424,113
26104,30.146371523525183,96.8086691740386,3.7,2013-01-08 06:56:07.653036831,113
26105,31.50069227217311,104.23053607822793,2.9,2013-01-08 01:06:38.380092205,113
26099,28.39832743428886,104.87938540300641,2.9,2013-01-08 02:07:11.249785436,114
26100,28.363583407436195,104.64364188920014,3.2,2013-01-08 01:51:20.244179000,115
26101,29.279868155955306,100.08007779476009,2.8,2013-01-08 07:10:20.901627624,115
26100,23.79005936693635,99.70992308465738,3.8,2013-01-08 02:55:51.610150000,116
26100,26.264907614257986,102.39460983773313,3.0,2013-01-08 00:35:39.271575000,117
26100,31.006247908218285,101.03515767915005,4.3,2013-01-08 17:56:42.204130000,118
26101,28.02096403350208,104.11925793586131,3.4,2013-01-08 16:49:51.263483843,118
26100,21.689276799936952,99.1014323197505,2.9,2013-01-08 03:43:30.595777000,119
26101,23.653192220435667,102.5266002140134,3.8,2013-01-08 03:58:00.693480000,119
26102,25.8585022713144,104.48840602506496,3.0,2013-01-08 20:13:42.789600047,119
26100,26.67546568300542,103.0235936986238,4.4,2013-01-08 22:30:38.480990000,120
26100,29.32961943716948,105.74729755464152,3.2,2013-01-08 12:10:35.195233000,122
26099,31.570033403604008,103.99989575934036,3.5,2013-01-08 07:56:20.996968514,123
26099,28.22038360227117,104.94987183240761,2.9,2013-01-08 16:42:28.602833037,124
26099,29.920007250794175,99.25002142766711,2.9,2013-01-08 03:14:38.858803368,127
26099,28.3971756064297,104.90960986374934,3.0,2013-01-08 23:10:43.056189689,128
26100,32.3797579357549,104.71990748747534,2.8,2013-01-08 10:12:36.669731863,128
26101,32.41065310551847,104.85315801892561,3.0,2013-01-08 23:27:56.559360259,128
26099,32.300395782769066,104.92009877584529,3.3,2013-01-08 03:23:26.474493034,130
26100,29.253366344588102,105.59990614677022,3.4,2013-01-08 06:01:15.224133000,132
26101,23.330078258176844,100.08033824102772,3.7,2013-01-08 12:10:35.303622363,132
26099,32.849875245632965,105.53073982740686,3.1,2013-01-08 12:05:57.317644462,133
26099,31.870651519232034,104.41986017065744,4.2,2013-01-08 20:44:14.092291450,134
26100,24.72016291496518,97.96997859589136,3.6,2013-01-08 20:14:55.912296854,134
26100,27.378194785595948,104.27977082060517,3.1,2013-01-08 09:21:31.051469000,135
26101,29.38096106535314,105.58005436811354,2.8,2013-01-08 03:44:22.789577851,135
26102,25.048593534905972,99.94247604777138,3.2,2013-01-08 16:45:02.860841026,135
26103,32.55033588040704,98.17052006548798,3.0,2013-01-08 09:24:46.568268817,135
26100,25.447483136844333,101.15933808881807,2.8,2013-01-08 23:01:26.046051000,137
26101,31.355872798009354,103.96567972305152,3.5,2013-01-08 07:25:13.277594808,137
26102,25.149890257798944,101.89977528315106,3.4,2013-01-08 09:34:39.480682389,137
26100,24.624198126059643,102.88272435434644,2.9,2013-01-08 04:58:34.138073000,138
26099,28.664154530578397,104.9756908771845,3.3,2013-01-08 10:53:53.971796902,139
26100,28.052850600366526,100.38054260046273,3.4,2013-01-08 12:31:54.970333000,142
26099,31.56978921940465,104.07028639064426,3.2,2013-01-08 10:50:27.698799109,143
26100,29.100010735373715,102.09994234482024,3.0,2013-01-08 14:15:57.291936593,143
26101,31.569835598291153,104.07007623474367,2.8,2013-01-08 12:02:35.485206092,143
26099,28.65037857017812,104.9703328214022,4.0,2013-01-08 06:07:40.589138147,144
26099,31.92014870527601,104.86995204941506,2.8,2013-01-08 17:52:47.146866233,145
26100,27.38298237395866,102.88179501534987,3.0,2013-01-08 01:33:04.680975000,146
26101,31.375321385647034,98.61458450124155,4.9,2013-01-08 03:27:11.723399000,146
26102,31.120937741807857,103.32785342533768,2.8,2013-01-08 06:17:32.335447000,146
26103,31.019804866309098,103.22996003352408,2.8,2013-01-08 09:20:19.431741969,146
26099,24.670284697671644,99.17009624831776,4.2,2013-01-08 01:41:36.868548563,147
26100,23.33070184352153,100.08054513416079,3.8,2013-01-08 03:13:37.489409779,147
26100,24.697641602296194,97.8156868011456,4.6,2013-01-08 16:13:32.928687000,148
26101,24.697584240233738,97.81568816677272,3.8,2013-01-08 23:22:38.160366117,148
26099,30.87964463772377,103.37345856441775,2.9,2013-01-08 14:22:30.460089962,149
26100,31.199902360117104,103.60006725474939,2.9,2013-01-08 14:01:23.060201104,149
26101,29.468363934139077,105.58033427843647,3.4,2013-01-08 22:32:33.556646738,149
26102,30.861701392048847,103.36759726693637,3.1,2013-01-08 14:52:46.453024349,149
26100,28.48161005134189,103.28669161374931,3.7,2013-01-08 05:24:42.679806000,150
26101,25.51670990880535,103.04994566299774,3.2,2013-01-08 14:58:49.130229000,150
26102,21.85721369624819,98.82911330937296,3.3,2013-01-08 14:50:35.053025019,150
26100,32.7633341772714,103.16128689798262,2.8,2013-01-08 10:04:51.375759000,152
26099,27.519979285920204,103.97986421591038,3.7,2013-01-08 07:39:48.343075383,154
26099,32.479950162889054,105.09991547148482,3.4,2013-01-08 19:12:14.122246473,155
26100,27.09912639920777,105.64920195313627,3.1,2013-01-08 17:02:18.965873000,156
26100,22.01887085704151,100.02099763252215,3.6,2013-01-08 03:06:32.203302000,157
26101,31.554287924567564,103.97915210632202,2.8,2013-01-08 16:06:39.407903000,157
26099,25.500000880034666,100.27997283378816,3.4,2013-01-08 11:22:56.616911663,159
26100,25.081666123699183,98.76989740985083,3.9,2013-01-08 00:30:44.618776077,159
26101,25.669787410187944,102.04991254711487,2.8,2013-01-08 00:28:42.345228492,159
26102,32.32001667089455,104.8299774375819,3.3,2013-01-08 22:08:03.248621128,159
26103,25.081679798800565,98.76982323027686,4.6,2013-01-08 01:08:17.709725184,159
26104,25.670240537068683,102.0508635235068,3.2,2013-01-08 01:18:59.918805918,159
26105,25.920717099881294,101.37523940841697,2.8,2013-01-08 10:22:28.201673875,159
26099,24.329948096591696,101.99994724762287,2.8,2013-01-08 23:10:54.113465021,160
26099,32.61944895646971,105.37086540095528,3.1,2013-01-08 21:26:33.669816294,161
26100,28.816973784410937,102.23724596589022,2.9,2013-01-08 05:22:59.457388334,161
26099,31.04706230886345,103.73095755504254,2.9,2013-01-08 05:10:14.365877660,165
26100,23.451360662894345,106.34395131195652,3.2,2013-01-08 16:44:14.981652000,166
26101,23.451224204078773,106.34406742058867,3.5,2013-01-08 16:59:01.839159417,166
26102,29.450442339322436,101.02931852670119,3.2,2013-01-08 20:26:29.070075257,166
26103,26.329719804279474,101.9498335783027,3.1,2013-01-08 08:40:18.833647861,166
26105,23.699710442061697,98.56959466667844,2.9,2013-01-08 22:59:10.378004993,166
26106,25.030078905389423,98.67007245997488,3.3,2013-01-08 04:02:02.483388985,166
26107,32.28667806076452,104.62320730641481,2.9,2013-01-08 18:09:48.633636277,166
26108,25.121345491942776,100.00429976285702,3.0,2013-01-08 22:22:37.054921603,166
26109,26.394203012119647,101.90300393354481,4.3,2013-01-08 10:39:40.640124050,166
26099,32.58110555768043,105.33080840822264,3.0,2013-01-08 06:50:03.418586975,167
26100,25.70006256601253,106.38016011305108,2.9,2013-01-08 21:47:18.521308255,167
26100,28.30437473417493,101.73735130150823,3.6,2013-01-08 12:51:28.921212000,168
26101,31.230037973229344,103.55009557706465,3.7,2013-01-08 00:59:51.659998980,168
26102,24.73142517432173,97.87644703918848,2.8,2013-01-08 23:19:19.973078849,168
26103,23.7698717896866,98.61972997644475,2.8,2013-01-08 11:57:36.060029467,168
26104,27.819208163811993,100.73571038704546,3.9,2013-01-08 19:07:45.335328373,168
26105,27.81917844567384,100.73569665273158,3.5,2013-01-08 22:11:21.784556533,168
26100,32.76015089159504,102.03793639908665,3.0,2013-01-08 23:15:04.540202000,169
26099,31.24998115213822,103.64992745357704,2.9,2013-01-08 04:01:16.345695522,170
26100,31.342325982721874,103.58646228539922,3.3,2013-01-08 12:53:58.537407016,170
26099,30.46996323264728,102.81990402189857,2.8,2013-01-08 15:57:09.785300362,171
26099,29.320020588675916,105.23002283106523,3.0,2013-01-08 15:34:22.677807336,173
26100,29.696993423120635,102.1312377381181,2.9,2013-01-08 20:29:16.050089000,174
26101,29.689603091478862,102.1349610544255,3.0,2013-01-08 20:34:29.466184618,174
26102,24.54633587289659,98.0518757845758,3.7,2013-01-08 12:17:12.710407561,174
26103,24.54646490874541,98.05211955329325,2.8,2013-01-08 13:14:02.931499813,174
26099,30.97982278435596,103.420396339869,3.0,2013-01-08 18:39:39.850603344,175
26100,32.16979747537959,104.87944807910633,3.1,2013-01-08 12:00:15.331672790,175
26100,22.53099490109274,99.13200030825621,2.9,2013-01-08 15:01:47.630787000,176
26101,32.249992134022946,104.900013866916,3.1,2013-01-08 20:55:14.618781851,176
26099,31.649958863370298,102.5000388785053,2.8,2013-01-08 10:49:26.579807919,177
26099,32.31903461043085,104.82992263286876,2.8,2013-01-08 06:09:07.172132299,178
26099,25.929391616776115,98.56420599030363,2.8,2013-01-08 10:25:42.366845755,179
26099,24.900272417481972,100.67014223613927,3.2,2013-01-08 00:11:41.065688605,181
26100,25.337696608107507,100.07261947812492,2.9,2013-01-08 20:56:09.024409145,181
26100,30.183694239530418,103.07205988823974,2.8,2013-01-08 17:54:56.653122000,182
26102,31.011542013292953,104.14238819040884,3.0,2013-01-08 06:17:36.892151552,182
26103,31.50003370150147,104.23029684360353,3.1,2013-01-08 04:58:18.208790353,182
26099,23.9001845264303,99.59999043877046,3.1,2013-01-08 12:16:17.434909289,183
26099,31.62940138228853,104.01918880924113,3.7,2013-01-08 05:00:45.781845327,184
26100,23.326043080777808,100.07993199181449,3.0,2013-01-08 22:59:17.517751294,184
26101,31.300083393281948,103.42992083080055,2.8,2013-01-08 01:13:45.057884628,184
26102,31.629412600184448,104.01898188389109,2.9,2013-01-08 23:48:42.388548681,184
26099,32.3699493232249,105.18015560717278,3.0,2013-01-08 04:02:06.201054093,186
26099,31.226842691674445,103.44039187720436,3.0,2013-01-08 15:16:57.122897932,187
26100,22.42470940937438,101.12906786745403,3.0,2013-01-08 20:21:04.165295000,188
26101,22.15912061212088,102.18058857298678,2.8,2013-01-08 22:38:01.412435000,188
26102,22.37401933565158,100.10624061132245,2.8,2013-01-08 16:53:44.667422445,188
26100,31.843392411504777,104.80841825474295,2.9,2013-01-08 15:54:40.226058000,190
26101,31.880088299339736,106.0194156647745,3.4,2013-01-08 15:38:43.041190358,190
26102,31.01367711872691,103.45862237010833,4.3,2013-01-08 01:24:20.395549287,190
26100,24.275873783005895,97.52179669672724,3.0,2013-01-08 06:51:42.673438000,191
26101,21.669933487465624,99.92999030527282,3.2,2013-01-08 10:21:25.804051784,191
26102,31.501022712510306,103.02936020391034,3.0,2013-01-08 18:05:46.745303807,191
26099,31.599929889349017,103.77990621155861,4.0,2013-01-08 19:38:55.197415031,194
26100,25.47004584565993,105.67999814539866,3.4,2013-01-08 19:37:35.256537485,194
26101,24.749005839276247,97.91787905090273,3.0,2013-01-08 12:43:47.289174474,194
26102,31.680593547610993,104.07971536108137,3.6,2013-01-08 09:50:58.368714749,194
26099,27.33149586325368,101.06995979736651,3.6,2013-01-08 20:18:33.383610066,195
26100,27.36981750206987,102.7203348338316,2.9,2013-01-08 02:08:03.724676632,195
26101,23.880194142246413,99.26973405811844,2.9,2013-01-08 06:18:22.190161768,195
26102,31.435957702459113,103.62277230178027,3.1,2013-01-08 18:01:19.996672680,195
26100,23.040822539744994,103.30695338238651,3.0,2013-01-08 19:24:51.600819000,196
26101,32.326590431101565,101.7737184923718,2.8,2013-01-08 23:10:28.702638000,196
26102,31.380109535142008,103.9199103730502,3.7,2013-01-08 13:17:26.787671245,196
26103,24.76585192853723,97.87545973224238,3.3,2013-01-08 22:37:42.763031587,196
26100,25.887265710043174,104.54956453165872,4.0,2013-01-08 23:05:32.631866000,197
26099,29.30279788494987,105.21649994355383,3.7,2013-01-08 22:22:21.958467535,198
26099,22.797063465905804,106.13235455679326,3.0,2013-01-08 11:27:50.603438608,199
